event_id,learner_id,course_id,activity_date,days_since_enrollment,returned_flag
R019787,L01280,C005,2025-06-20,14,0
R019788,L01280,C005,2025-07-06,30,0
R019789,L03862,C004,2025-02-06,1,1
R019790,L03862,C004,2025-02-12,7,1
R019791,L03862,C004,2025-02-19,14,0
R019792,L03862,C004,2025-03-07,30,1
R019793,L02870,C006,2024-02-28,1,0
R019794,L02870,C006,2024-03-05,7,0
R019795,L02870,C006,2024-03-12,14,0
R019796,L02870,C006,2024-03-28,30,0
R019797,L01515,C002,2025-04-28,1,1
R019798,L01515,C002,2025-05-04,7,1
R019799,L01515,C002,2025-05-11,14,1
R019800,L01515,C002,2025-05-27,30,1
R019801,L00987,C009,2025-12-30,1,0
R019802,L00987,C009,2026-01-05,7,1
R019803,L00987,C009,2026-01-12,14,1
R019804,L00987,C009,2026-01-28,30,1
R019805,L02909,C001,2024-02-26,1,0
R019806,L02909,C001,2024-03-03,7,0
R019807,L02909,C001,2024-03-10,14,0
R019808,L02909,C001,2024-03-26,30,0
R019809,L03627,C004,2025-12-25,1,1
R019810,L03627,C004,2025-12-31,7,1
R019811,L03627,C004,2026-01-07,14,1
R019812,L03627,C004,2026-01-23,30,1
R019813,L04170,C008,2024-04-16,1,0
R019814,L04170,C008,2024-04-22,7,0
R019815,L04170,C008,2024-04-29,14,0
R019816,L04170,C008,2024-05-15,30,0
R019817,L03326,C005,2025-05-21,1,0
R019818,L03326,C005,2025-05-27,7,1
R019819,L03326,C005,2025-06-03,14,1
R019820,L03326,C005,2025-06-19,30,1
R019821,L00678,C004,2025-03-23,1,1
R019822,L00678,C004,2025-03-29,7,1
R019823,L00678,C004,2025-04-05,14,1
R019824,L00678,C004,2025-04-21,30,1
R019825,L02088,C010,2025-05-05,1,1
R019826,L02088,C010,2025-05-11,7,1
R019827,L02088,C010,2025-05-18,14,1
R019828,L02088,C010,2025-06-03,30,1
R019829,L01289,C004,2024-11-11,1,0
R019830,L01289,C004,2024-11-17,7,0
R019831,L01289,C004,2024-11-24,14,0
R019832,L01289,C004,2024-12-10,30,0
R019833,L01201,C006,2025-12-28,1,1
R019834,L01201,C006,2026-01-03,7,1
R019835,L01201,C006,2026-01-10,14,0
R019836,L01201,C006,2026-01-26,30,0
R019837,L00216,C005,2025-09-23,1,0
R019838,L00216,C005,2025-09-29,7,0
R019839,L00216,C005,2025-10-06,14,0
R019840,L00216,C005,2025-10-22,30,0
R019841,L03965,C002,2024-04-29,1,0
R019842,L03965,C002,2024-05-05,7,0
R019843,L03965,C002,2024-05-12,14,0
R019844,L03965,C002,2024-05-28,30,0
R019845,L01805,C007,2025-03-09,1,0
R019846,L01805,C007,2025-03-15,7,0
R019847,L01805,C007,2025-03-22,14,0
R019848,L01805,C007,2025-04-07,30,0
R019849,L00120,C006,2025-12-24,1,0
R019850,L00120,C006,2025-12-30,7,0
R019851,L00120,C006,2026-01-06,14,0
R019852,L00120,C006,2026-01-22,30,0
R019853,L03120,C004,2025-01-07,1,0
R019854,L03120,C004,2025-01-13,7,0
R019855,L03120,C004,2025-01-20,14,0
R019856,L03120,C004,2025-02-05,30,0
R019857,L01262,C003,2025-07-18,1,1
R019858,L01262,C003,2025-07-24,7,1
R019859,L01262,C003,2025-07-31,14,0
R019860,L01262,C003,2025-08-16,30,0
R019861,L00806,C009,2025-10-21,1,1
R019862,L00806,C009,2025-10-27,7,0
R019863,L00806,C009,2025-11-03,14,1
R019864,L00806,C009,2025-11-19,30,1
R019865,L02961,C004,2025-04-20,1,1
R019866,L02961,C004,2025-04-26,7,1
R019867,L02961,C004,2025-05-03,14,1
R019868,L02961,C004,2025-05-19,30,0
R019869,L02166,C002,2024-03-28,1,1
R019870,L02166,C002,2024-04-03,7,0
R019871,L02166,C002,2024-04-10,14,1
R019872,L02166,C002,2024-04-26,30,1
R019873,L00901,C003,2025-04-08,1,1
R019874,L00901,C003,2025-04-14,7,1
R019875,L00901,C003,2025-04-21,14,1
R019876,L00901,C003,2025-05-07,30,0
R019877,L02846,C010,2024-10-05,1,1
R019878,L02846,C010,2024-10-11,7,1
R019879,L02846,C010,2024-10-18,14,1
R019880,L02846,C010,2024-11-03,30,1
R019881,L01398,C008,2025-07-10,1,0
R019882,L01398,C008,2025-07-16,7,0
R019883,L01398,C008,2025-07-23,14,0
R019884,L01398,C008,2025-08-08,30,0
R019885,L02896,C003,2025-04-03,1,1
R019886,L02896,C003,2025-04-09,7,0
R019887,L02896,C003,2025-04-16,14,1
R019888,L02896,C003,2025-05-02,30,1
R019889,L00491,C007,2025-02-16,1,1
R019890,L00491,C007,2025-02-22,7,1
R019891,L00491,C007,2025-03-01,14,0
R019892,L00491,C007,2025-03-17,30,0
R019893,L01488,C010,2024-05-30,1,1
R019894,L01488,C010,2024-06-05,7,1
R019895,L01488,C010,2024-06-12,14,1
R019896,L01488,C010,2024-06-28,30,1
R019897,L00964,C009,2025-09-20,1,1
R019898,L00964,C009,2025-09-26,7,1
R019899,L00964,C009,2025-10-03,14,1
R019900,L00964,C009,2025-10-19,30,1
R019901,L03788,C003,2025-12-27,1,0
R019902,L03788,C003,2026-01-02,7,0
R019903,L03788,C003,2026-01-09,14,0
R019904,L03788,C003,2026-01-25,30,0
R019905,L00172,C008,2024-12-21,1,1
R019906,L00172,C008,2024-12-27,7,1
R019907,L00172,C008,2025-01-03,14,0
R019908,L00172,C008,2025-01-19,30,1
R019909,L02553,C001,2024-09-25,1,1
R019910,L02553,C001,2024-10-01,7,1
R019911,L02553,C001,2024-10-08,14,1
R019912,L02553,C001,2024-10-24,30,0
R019913,L02964,C006,2025-08-12,1,0
R019914,L02964,C006,2025-08-18,7,1
R019915,L02964,C006,2025-08-25,14,0
R019916,L02964,C006,2025-09-10,30,1
R019917,L00131,C008,2025-08-06,1,0
R019918,L00131,C008,2025-08-12,7,0
R019919,L00131,C008,2025-08-19,14,0
R019920,L00131,C008,2025-09-04,30,0
R019921,L02743,C003,2025-08-01,1,0
R019922,L02743,C003,2025-08-07,7,0
R019923,L02743,C003,2025-08-14,14,0
R019924,L02743,C003,2025-08-30,30,0
R019925,L01756,C008,2024-04-03,1,0
R019926,L01756,C008,2024-04-09,7,0
R019927,L01756,C008,2024-04-16,14,0
R019928,L01756,C008,2024-05-02,30,0
R019929,L00594,C005,2024-05-20,1,0
R019930,L00594,C005,2024-05-26,7,0
R019931,L00594,C005,2024-06-02,14,0
R019932,L00594,C005,2024-06-18,30,0
R019933,L00435,C003,2024-08-06,1,0
R019934,L00435,C003,2024-08-12,7,0
R019935,L00435,C003,2024-08-19,14,0
R019936,L00435,C003,2024-09-04,30,0
R019937,L01998,C008,2024-05-04,1,1
R019938,L01998,C008,2024-05-10,7,0
R019939,L01998,C008,2024-05-17,14,0
R019940,L01998,C008,2024-06-02,30,0
R019941,L02109,C002,2025-08-10,1,0
R019942,L02109,C002,2025-08-16,7,0
R019943,L02109,C002,2025-08-23,14,0
R019944,L02109,C002,2025-09-08,30,0
R019945,L01656,C010,2025-12-28,1,0
R019946,L01656,C010,2026-01-03,7,0
R019947,L01656,C010,2026-01-10,14,0
R019948,L01656,C010,2026-01-26,30,0
R019949,L02086,C004,2024-12-20,1,0
R019950,L02086,C004,2024-12-26,7,0
R019951,L02086,C004,2025-01-02,14,0
R019952,L02086,C004,2025-01-18,30,0
R019953,L02103,C002,2025-02-17,1,1
R019954,L02103,C002,2025-02-23,7,1
R019955,L02103,C002,2025-03-02,14,1
R019956,L02103,C002,2025-03-18,30,1
R019957,L03238,C009,2025-09-01,1,0
R019958,L03238,C009,2025-09-07,7,0
R019959,L03238,C009,2025-09-14,14,0
R019960,L03238,C009,2025-09-30,30,0
R019961,L01067,C005,2025-07-23,1,0
R019962,L01067,C005,2025-07-29,7,0
R019963,L01067,C005,2025-08-05,14,0
R019964,L01067,C005,2025-08-21,30,0
R019965,L01690,C006,2025-08-03,1,0
R019966,L01690,C006,2025-08-09,7,0
R019967,L01690,C006,2025-08-16,14,0
R019968,L01690,C006,2025-09-01,30,0
R019969,L00368,C004,2025-07-14,1,0
R019970,L00368,C004,2025-07-20,7,0
R019971,L00368,C004,2025-07-27,14,1
R019972,L00368,C004,2025-08-12,30,0
R019973,L01711,C008,2025-09-30,1,0
R019974,L01711,C008,2025-10-06,7,0
R019975,L01711,C008,2025-10-13,14,0
R019976,L01711,C008,2025-10-29,30,0
R019977,L02899,C001,2025-06-29,1,0
R019978,L02899,C001,2025-07-05,7,0
R019979,L02899,C001,2025-07-12,14,0
R019980,L02899,C001,2025-07-28,30,0
R019981,L00736,C009,2024-10-29,1,0
R019982,L00736,C009,2024-11-04,7,0
R019983,L00736,C009,2024-11-11,14,0
R019984,L00736,C009,2024-11-27,30,0
R019985,L01642,C008,2025-08-09,1,0
R019986,L01642,C008,2025-08-15,7,0
R019987,L01642,C008,2025-08-22,14,0
R019988,L01642,C008,2025-09-07,30,0
R019989,L02964,C004,2025-07-19,1,0
R019990,L02964,C004,2025-07-25,7,0
R019991,L02964,C004,2025-08-01,14,0
R019992,L02964,C004,2025-08-17,30,0
R019993,L00894,C002,2025-07-08,1,0
R019994,L00894,C002,2025-07-14,7,1
R019995,L00894,C002,2025-07-21,14,1
R019996,L00894,C002,2025-08-06,30,0
R019997,L03739,C007,2025-10-23,1,0
R019998,L03739,C007,2025-10-29,7,0
R019999,L03739,C007,2025-11-05,14,0
R020000,L03739,C007,2025-11-21,30,0
R020001,L00440,C005,2025-12-28,1,0
R020002,L00440,C005,2026-01-03,7,0
R020003,L00440,C005,2026-01-10,14,0
R020004,L00440,C005,2026-01-26,30,0
R020005,L03476,C007,2024-10-01,1,1
R020006,L03476,C007,2024-10-07,7,1
R020007,L03476,C007,2024-10-14,14,0
R020008,L03476,C007,2024-10-30,30,0
R020009,L01016,C010,2025-02-27,1,1
R020010,L01016,C010,2025-03-05,7,1
R020011,L01016,C010,2025-03-12,14,0
R020012,L01016,C010,2025-03-28,30,1
R020013,L00532,C004,2024-12-19,1,0
R020014,L00532,C004,2024-12-25,7,0
R020015,L00532,C004,2025-01-01,14,0
R020016,L00532,C004,2025-01-17,30,0
R020017,L02709,C010,2025-07-26,1,1
R020018,L02709,C010,2025-08-01,7,1
R020019,L02709,C010,2025-08-08,14,1
R020020,L02709,C010,2025-08-24,30,1
R020021,L04112,C002,2024-12-15,1,1
R020022,L04112,C002,2024-12-21,7,1
R020023,L04112,C002,2024-12-28,14,1
R020024,L04112,C002,2025-01-13,30,0
R020025,L03783,C005,2025-06-09,1,1
R020026,L03783,C005,2025-06-15,7,1
R020027,L03783,C005,2025-06-22,14,1
R020028,L03783,C005,2025-07-08,30,1
R020029,L00551,C006,2025-12-28,1,0
R020030,L00551,C006,2026-01-03,7,0
R020031,L00551,C006,2026-01-10,14,0
R020032,L00551,C006,2026-01-26,30,0
R020033,L02511,C001,2025-03-14,1,1
R020034,L02511,C001,2025-03-20,7,1
R020035,L02511,C001,2025-03-27,14,1
R020036,L02511,C001,2025-04-12,30,1
R020037,L02219,C003,2025-12-30,1,0
R020038,L02219,C003,2026-01-05,7,0
R020039,L02219,C003,2026-01-12,14,0
R020040,L02219,C003,2026-01-28,30,0
R020041,L02588,C007,2025-02-02,1,1
R020042,L02588,C007,2025-02-08,7,0
R020043,L02588,C007,2025-02-15,14,1
R020044,L02588,C007,2025-03-03,30,0
R020045,L00266,C006,2025-06-15,1,0
R020046,L00266,C006,2025-06-21,7,0
R020047,L00266,C006,2025-06-28,14,0
R020048,L00266,C006,2025-07-14,30,0
R020049,L00897,C003,2025-11-16,1,1
R020050,L00897,C003,2025-11-22,7,1
R020051,L00897,C003,2025-11-29,14,0
R020052,L00897,C003,2025-12-15,30,1
R020053,L03476,C003,2024-07-22,1,0
R020054,L03476,C003,2024-07-28,7,0
R020055,L03476,C003,2024-08-04,14,0
R020056,L03476,C003,2024-08-20,30,0
R020057,L03173,C007,2025-12-25,1,0
R020058,L03173,C007,2025-12-31,7,0
R020059,L03173,C007,2026-01-07,14,0
R020060,L03173,C007,2026-01-23,30,0
R020061,L01328,C006,2024-05-31,1,1
R020062,L01328,C006,2024-06-06,7,0
R020063,L01328,C006,2024-06-13,14,0
R020064,L01328,C006,2024-06-29,30,0
R020065,L00610,C006,2025-10-06,1,1
R020066,L00610,C006,2025-10-12,7,1
R020067,L00610,C006,2025-10-19,14,0
R020068,L00610,C006,2025-11-04,30,1
R020069,L02401,C006,2025-03-08,1,0
R020070,L02401,C006,2025-03-14,7,0
R020071,L02401,C006,2025-03-21,14,0
R020072,L02401,C006,2025-04-06,30,0
R020073,L02302,C003,2025-11-26,1,0
R020074,L02302,C003,2025-12-02,7,0
R020075,L02302,C003,2025-12-09,14,0
R020076,L02302,C003,2025-12-25,30,0
R020077,L00511,C005,2025-08-25,1,1
R020078,L00511,C005,2025-08-31,7,0
R020079,L00511,C005,2025-09-07,14,1
R020080,L00511,C005,2025-09-23,30,0
R020081,L03341,C002,2024-12-11,1,1
R020082,L03341,C002,2024-12-17,7,1
R020083,L03341,C002,2024-12-24,14,1
R020084,L03341,C002,2025-01-09,30,1
R020085,L02840,C003,2024-09-04,1,1
R020086,L02840,C003,2024-09-10,7,1
R020087,L02840,C003,2024-09-17,14,0
R020088,L02840,C003,2024-10-03,30,1
R020089,L01441,C007,2025-05-05,1,0
R020090,L01441,C007,2025-05-11,7,0
R020091,L01441,C007,2025-05-18,14,0
R020092,L01441,C007,2025-06-03,30,0
R020093,L02793,C002,2025-01-01,1,0
R020094,L02793,C002,2025-01-07,7,1
R020095,L02793,C002,2025-01-14,14,1
R020096,L02793,C002,2025-01-30,30,1
R020097,L02005,C005,2024-10-09,1,0
R020098,L02005,C005,2024-10-15,7,0
R020099,L02005,C005,2024-10-22,14,0
R020100,L02005,C005,2024-11-07,30,0
R020101,L03046,C009,2024-05-25,1,0
R020102,L03046,C009,2024-05-31,7,0
R020103,L03046,C009,2024-06-07,14,0
R020104,L03046,C009,2024-06-23,30,0
R020105,L03311,C009,2024-10-21,1,0
R020106,L03311,C009,2024-10-27,7,0
R020107,L03311,C009,2024-11-03,14,0
R020108,L03311,C009,2024-11-19,30,0
R020109,L04149,C009,2024-04-02,1,0
R020110,L04149,C009,2024-04-08,7,0
R020111,L04149,C009,2024-04-15,14,0
R020112,L04149,C009,2024-05-01,30,0
R020113,L02320,C010,2025-08-10,1,1
R020114,L02320,C010,2025-08-16,7,1
R020115,L02320,C010,2025-08-23,14,1
R020116,L02320,C010,2025-09-08,30,0
R020117,L02528,C004,2025-07-21,1,0
R020118,L02528,C004,2025-07-27,7,0
R020119,L02528,C004,2025-08-03,14,0
R020120,L02528,C004,2025-08-19,30,0
R020121,L01043,C009,2025-05-09,1,0
R020122,L01043,C009,2025-05-15,7,0
R020123,L01043,C009,2025-05-22,14,0
R020124,L01043,C009,2025-06-07,30,0
R020125,L03352,C005,2024-11-16,1,1
R020126,L03352,C005,2024-11-22,7,1
R020127,L03352,C005,2024-11-29,14,1
R020128,L03352,C005,2024-12-15,30,1
R020129,L03678,C004,2024-10-04,1,1
R020130,L03678,C004,2024-10-10,7,1
R020131,L03678,C004,2024-10-17,14,1
R020132,L03678,C004,2024-11-02,30,0
R020133,L00834,C003,2024-05-01,1,1
R020134,L00834,C003,2024-05-07,7,0
R020135,L00834,C003,2024-05-14,14,0
R020136,L00834,C003,2024-05-30,30,0
R020137,L02792,C006,2024-10-19,1,1
R020138,L02792,C006,2024-10-25,7,0
R020139,L02792,C006,2024-11-01,14,1
R020140,L02792,C006,2024-11-17,30,0
R020141,L00108,C003,2025-02-17,1,0
R020142,L00108,C003,2025-02-23,7,0
R020143,L00108,C003,2025-03-02,14,0
R020144,L00108,C003,2025-03-18,30,0
R020145,L01865,C004,2025-04-26,1,0
R020146,L01865,C004,2025-05-02,7,0
R020147,L01865,C004,2025-05-09,14,0
R020148,L01865,C004,2025-05-25,30,0
R020149,L01306,C010,2025-12-27,1,1
R020150,L01306,C010,2026-01-02,7,0
R020151,L01306,C010,2026-01-09,14,1
R020152,L01306,C010,2026-01-25,30,0
R020153,L03592,C006,2024-07-07,1,1
R020154,L03592,C006,2024-07-13,7,1
R020155,L03592,C006,2024-07-20,14,1
R020156,L03592,C006,2024-08-05,30,1
R020157,L01809,C005,2025-04-19,1,0
R020158,L01809,C005,2025-04-25,7,0
R020159,L01809,C005,2025-05-02,14,0
R020160,L01809,C005,2025-05-18,30,0
R020161,L00017,C008,2024-12-16,1,1
R020162,L00017,C008,2024-12-22,7,1
R020163,L00017,C008,2024-12-29,14,1
R020164,L00017,C008,2025-01-14,30,0
R020165,L01090,C003,2024-11-07,1,1
R020166,L01090,C003,2024-11-13,7,1
R020167,L01090,C003,2024-11-20,14,1
R020168,L01090,C003,2024-12-06,30,1
R020169,L00323,C005,2024-08-28,1,1
R020170,L00323,C005,2024-09-03,7,1
R020171,L00323,C005,2024-09-10,14,1
R020172,L00323,C005,2024-09-26,30,1
R020173,L03383,C009,2025-06-29,1,1
R020174,L03383,C009,2025-07-05,7,1
R020175,L03383,C009,2025-07-12,14,1
R020176,L03383,C009,2025-07-28,30,1
R020177,L01080,C007,2025-03-07,1,1
R020178,L01080,C007,2025-03-13,7,1
R020179,L01080,C007,2025-03-20,14,1
R020180,L01080,C007,2025-04-05,30,1
R020181,L01273,C004,2025-01-31,1,0
R020182,L01273,C004,2025-02-06,7,0
R020183,L01273,C004,2025-02-13,14,0
R020184,L01273,C004,2025-03-01,30,0
R020185,L00097,C008,2024-11-08,1,1
R020186,L00097,C008,2024-11-14,7,1
R020187,L00097,C008,2024-11-21,14,1
R020188,L00097,C008,2024-12-07,30,0
R020189,L00281,C007,2025-12-25,1,1
R020190,L00281,C007,2025-12-31,7,0
R020191,L00281,C007,2026-01-07,14,1
R020192,L00281,C007,2026-01-23,30,1
R020193,L03896,C008,2024-09-16,1,0
R020194,L03896,C008,2024-09-22,7,0
R020195,L03896,C008,2024-09-29,14,0
R020196,L03896,C008,2024-10-15,30,0
R020197,L03025,C004,2024-03-26,1,1
R020198,L03025,C004,2024-04-01,7,1
R020199,L03025,C004,2024-04-08,14,1
R020200,L03025,C004,2024-04-24,30,1
R020201,L03342,C008,2024-05-24,1,0
R020202,L03342,C008,2024-05-30,7,0
R020203,L03342,C008,2024-06-06,14,0
R020204,L03342,C008,2024-06-22,30,0
R020205,L03256,C006,2025-04-09,1,1
R020206,L03256,C006,2025-04-15,7,1
R020207,L03256,C006,2025-04-22,14,1
R020208,L03256,C006,2025-05-08,30,1
R020209,L02333,C009,2024-10-01,1,1
R020210,L02333,C009,2024-10-07,7,1
R020211,L02333,C009,2024-10-14,14,1
R020212,L02333,C009,2024-10-30,30,1
R020213,L00406,C006,2024-06-18,1,0
R020214,L00406,C006,2024-06-24,7,0
R020215,L00406,C006,2024-07-01,14,0
R020216,L00406,C006,2024-07-17,30,0
R020217,L00624,C010,2025-07-27,1,1
R020218,L00624,C010,2025-08-02,7,1
R020219,L00624,C010,2025-08-09,14,1
R020220,L00624,C010,2025-08-25,30,1
R020221,L04015,C001,2024-08-20,1,1
R020222,L04015,C001,2024-08-26,7,1
R020223,L04015,C001,2024-09-02,14,1
R020224,L04015,C001,2024-09-18,30,1
R020225,L02176,C006,2024-09-04,1,0
R020226,L02176,C006,2024-09-10,7,0
R020227,L02176,C006,2024-09-17,14,0
R020228,L02176,C006,2024-10-03,30,0
R020229,L02713,C003,2025-11-07,1,1
R020230,L02713,C003,2025-11-13,7,1
R020231,L02713,C003,2025-11-20,14,1
R020232,L02713,C003,2025-12-06,30,1
R020233,L02669,C002,2024-05-28,1,0
R020234,L02669,C002,2024-06-03,7,0
R020235,L02669,C002,2024-06-10,14,0
R020236,L02669,C002,2024-06-26,30,0
R020237,L01156,C003,2024-07-31,1,0
R020238,L01156,C003,2024-08-06,7,1
R020239,L01156,C003,2024-08-13,14,1
R020240,L01156,C003,2024-08-29,30,1
R020241,L00616,C006,2025-12-14,1,0
R020242,L00616,C006,2025-12-20,7,0
R020243,L00616,C006,2025-12-27,14,0
R020244,L00616,C006,2026-01-12,30,0
R020245,L01403,C009,2024-08-20,1,0
R020246,L01403,C009,2024-08-26,7,0
R020247,L01403,C009,2024-09-02,14,0
R020248,L01403,C009,2024-09-18,30,0
R020249,L01518,C010,2024-02-04,1,0
R020250,L01518,C010,2024-02-10,7,0
R020251,L01518,C010,2024-02-17,14,0
R020252,L01518,C010,2024-03-04,30,0
R020253,L00356,C009,2024-08-27,1,1
R020254,L00356,C009,2024-09-02,7,1
R020255,L00356,C009,2024-09-09,14,0
R020256,L00356,C009,2024-09-25,30,0
R020257,L02205,C001,2025-11-10,1,1
R020258,L02205,C001,2025-11-16,7,1
R020259,L02205,C001,2025-11-23,14,1
R020260,L02205,C001,2025-12-09,30,0
R020261,L00098,C006,2024-04-22,1,0
R020262,L00098,C006,2024-04-28,7,0
R020263,L00098,C006,2024-05-05,14,0
R020264,L00098,C006,2024-05-21,30,0
R020265,L01507,C001,2024-05-07,1,0
R020266,L01507,C001,2024-05-13,7,1
R020267,L01507,C001,2024-05-20,14,1
R020268,L01507,C001,2024-06-05,30,1
R020269,L03173,C009,2025-11-11,1,1
R020270,L03173,C009,2025-11-17,7,1
R020271,L03173,C009,2025-11-24,14,1
R020272,L03173,C009,2025-12-10,30,1
R020273,L02095,C007,2025-09-25,1,1
R020274,L02095,C007,2025-10-01,7,1
R020275,L02095,C007,2025-10-08,14,1
R020276,L02095,C007,2025-10-24,30,1
R020277,L02077,C002,2025-02-22,1,0
R020278,L02077,C002,2025-02-28,7,0
R020279,L02077,C002,2025-03-07,14,0
R020280,L02077,C002,2025-03-23,30,0
R020281,L01220,C010,2024-03-05,1,0
R020282,L01220,C010,2024-03-11,7,0
R020283,L01220,C010,2024-03-18,14,0
R020284,L01220,C010,2024-04-03,30,0
R020285,L04080,C009,2025-01-21,1,0
R020286,L04080,C009,2025-01-27,7,0
R020287,L04080,C009,2025-02-03,14,0
R020288,L04080,C009,2025-02-19,30,0
R020289,L04172,C007,2025-11-03,1,0
R020290,L04172,C007,2025-11-09,7,0
R020291,L04172,C007,2025-11-16,14,0
R020292,L04172,C007,2025-12-02,30,0
R020293,L03670,C009,2025-06-13,1,0
R020294,L03670,C009,2025-06-19,7,1
R020295,L03670,C009,2025-06-26,14,0
R020296,L03670,C009,2025-07-12,30,0
R020297,L00140,C001,2025-11-21,1,1
R020298,L00140,C001,2025-11-27,7,1
R020299,L00140,C001,2025-12-04,14,0
R020300,L00140,C001,2025-12-20,30,1
R020301,L01463,C004,2024-12-28,1,0
R020302,L01463,C004,2025-01-03,7,0
R020303,L01463,C004,2025-01-10,14,0
R020304,L01463,C004,2025-01-26,30,0
R020305,L00917,C001,2025-01-30,1,1
R020306,L00917,C001,2025-02-05,7,1
R020307,L00917,C001,2025-02-12,14,1
R020308,L00917,C001,2025-02-28,30,1
R020309,L02596,C006,2025-05-12,1,1
R020310,L02596,C006,2025-05-18,7,0
R020311,L02596,C006,2025-05-25,14,1
R020312,L02596,C006,2025-06-10,30,0
R020313,L02525,C008,2024-12-19,1,1
R020314,L02525,C008,2024-12-25,7,1
R020315,L02525,C008,2025-01-01,14,1
R020316,L02525,C008,2025-01-17,30,0
R020317,L00925,C008,2024-03-14,1,0
R020318,L00925,C008,2024-03-20,7,0
R020319,L00925,C008,2024-03-27,14,0
R020320,L00925,C008,2024-04-12,30,0
R020321,L01590,C006,2024-12-06,1,0
R020322,L01590,C006,2024-12-12,7,0
R020323,L01590,C006,2024-12-19,14,0
R020324,L01590,C006,2025-01-04,30,0
R020325,L00927,C005,2024-07-01,1,1
R020326,L00927,C005,2024-07-07,7,1
R020327,L00927,C005,2024-07-14,14,1
R020328,L00927,C005,2024-07-30,30,1
R020329,L02964,C002,2025-06-05,1,1
R020330,L02964,C002,2025-06-11,7,1
R020331,L02964,C002,2025-06-18,14,0
R020332,L02964,C002,2025-07-04,30,0
R020333,L03498,C005,2024-05-22,1,0
R020334,L03498,C005,2024-05-28,7,1
R020335,L03498,C005,2024-06-04,14,1
R020336,L03498,C005,2024-06-20,30,0
R020337,L01432,C003,2024-11-02,1,1
R020338,L01432,C003,2024-11-08,7,1
R020339,L01432,C003,2024-11-15,14,1
R020340,L01432,C003,2024-12-01,30,1
R020341,L01386,C007,2025-01-04,1,0
R020342,L01386,C007,2025-01-10,7,1
R020343,L01386,C007,2025-01-17,14,1
R020344,L01386,C007,2025-02-02,30,1
R020345,L02629,C002,2025-03-10,1,1
R020346,L02629,C002,2025-03-16,7,1
R020347,L02629,C002,2025-03-23,14,1
R020348,L02629,C002,2025-04-08,30,0
R020349,L01862,C010,2025-05-02,1,0
R020350,L01862,C010,2025-05-08,7,0
R020351,L01862,C010,2025-05-15,14,0
R020352,L01862,C010,2025-05-31,30,0
R020353,L00498,C007,2024-06-10,1,1
R020354,L00498,C007,2024-06-16,7,1
R020355,L00498,C007,2024-06-23,14,1
R020356,L00498,C007,2024-07-09,30,0
R020357,L02440,C007,2025-04-08,1,0
R020358,L02440,C007,2025-04-14,7,0
R020359,L02440,C007,2025-04-21,14,0
R020360,L02440,C007,2025-05-07,30,0
R020361,L03629,C004,2024-08-31,1,0
R020362,L03629,C004,2024-09-06,7,0
R020363,L03629,C004,2024-09-13,14,0
R020364,L03629,C004,2024-09-29,30,0
R020365,L01794,C007,2024-12-29,1,0
R020366,L01794,C007,2025-01-04,7,0
R020367,L01794,C007,2025-01-11,14,0
R020368,L01794,C007,2025-01-27,30,0
R020369,L00157,C004,2025-12-26,1,0
R020370,L00157,C004,2026-01-01,7,0
R020371,L00157,C004,2026-01-08,14,0
R020372,L00157,C004,2026-01-24,30,0
R020373,L01557,C009,2024-05-25,1,0
R020374,L01557,C009,2024-05-31,7,0
R020375,L01557,C009,2024-06-07,14,0
R020376,L01557,C009,2024-06-23,30,0
R020377,L02564,C003,2024-09-10,1,1
R020378,L02564,C003,2024-09-16,7,1
R020379,L02564,C003,2024-09-23,14,1
R020380,L02564,C003,2024-10-09,30,1
R020381,L02706,C004,2024-06-11,1,0
R020382,L02706,C004,2024-06-17,7,0
R020383,L02706,C004,2024-06-24,14,0
R020384,L02706,C004,2024-07-10,30,0
R020385,L03979,C008,2024-10-18,1,0
R020386,L03979,C008,2024-10-24,7,0
R020387,L03979,C008,2024-10-31,14,0
R020388,L03979,C008,2024-11-16,30,0
R020389,L00117,C008,2025-10-13,1,1
R020390,L00117,C008,2025-10-19,7,1
R020391,L00117,C008,2025-10-26,14,1
R020392,L00117,C008,2025-11-11,30,1
R020393,L00314,C006,2025-11-24,1,0
R020394,L00314,C006,2025-11-30,7,0
R020395,L00314,C006,2025-12-07,14,0
R020396,L00314,C006,2025-12-23,30,0
R020397,L00683,C006,2025-11-26,1,1
R020398,L00683,C006,2025-12-02,7,1
R020399,L00683,C006,2025-12-09,14,0
R020400,L00683,C006,2025-12-25,30,0
R020401,L00997,C002,2025-11-15,1,0
R020402,L00997,C002,2025-11-21,7,0
R020403,L00997,C002,2025-11-28,14,0
R020404,L00997,C002,2025-12-14,30,0
R020405,L03842,C002,2024-05-21,1,1
R020406,L03842,C002,2024-05-27,7,1
R020407,L03842,C002,2024-06-03,14,1
R020408,L03842,C002,2024-06-19,30,0
R020409,L02313,C002,2025-01-04,1,0
R020410,L02313,C002,2025-01-10,7,0
R020411,L02313,C002,2025-01-17,14,0
R020412,L02313,C002,2025-02-02,30,0
R020413,L00193,C009,2024-09-27,1,1
R020414,L00193,C009,2024-10-03,7,1
R020415,L00193,C009,2024-10-10,14,0
R020416,L00193,C009,2024-10-26,30,1
R020417,L00972,C007,2025-10-24,1,1
R020418,L00972,C007,2025-10-30,7,1
R020419,L00972,C007,2025-11-06,14,1
R020420,L00972,C007,2025-11-22,30,1
